leadid,election_date,reelected,iso3,leader,entry_date,exit_date,entry_year,exit_year,spell_yrs,gold,silver,bronze,medal_score,gold_lag1,silver_lag1,bronze_lag1,medal_score_lag1,gold_lag2,silver_lag2,bronze_lag2,medal_score_lag2,cname,atop_number,bci_bci,bmr_demdur,cai_cai2,cbi_cbiw,cbie_index,ccp_cc,ccp_childwrk,ccp_equal,ccp_freerel,ccp_slave,ccp_strike,ciri_assn,ciri_dommov,ciri_formov,ciri_injud,ciri_physint,ciri_polpris,ciri_speech,ciri_tort,ef_ef,fh_cl,fh_pr,gol_enep,gol_est,gol_pr,h_j,ht_region,p_durable,p_polity2,pwt_hci,rd_inw,ross_gas_value_2014,ross_oil_value_2014,top_top10_income_share,undp_hdi,van_index,vdem_corr,vdem_gender,vdem_libdem,vdem_polyarchy,wdi_acel,wdi_agedr,wdi_ane,wdi_araland,wdi_area,wdi_birth,wdi_co2,wdi_death,wdi_elerenew,wdi_empagr,wdi_empind,wdi_empser,wdi_eneimp,wdi_expedu,wdi_expmil,wdi_fdiin,wdi_fdiout,wdi_fertility,wdi_forest,wdi_fossil,wdi_gdpagr,wdi_gdpcapcon2015,wdi_gdpind,wdi_gerp,wdi_internet,wdi_lfpf,wdi_lifexp,wdi_pop,wdi_pop14,wdi_pop65,wdi_popden,wdi_popurb,wdi_refori,wdi_trade,wdi_unempilo
824f34af-1e42-11e4-b4cd-db5882bf8def,1984-07-26,0,NZL,Muldoon,1975-12-12,1984-07-26,1975,1984,8.621492128678987,0,0,0,0,0,0,0,0,0,0,0,0,New Zealand,2,14.300624,128,1,0.239,0.41,2,2,2,2,98,3,2,2,2,2,8,2,2,2,7.42248936107788,1,1,2.99,1,1,1,5,107,10,3.24218,275288879.4,940221087.0046,389820232.518098,0.3384,0.884,34,0.009,0.873,0.797,0.867,100,54.48793408591408,26.62658916782794,1.7317990201663438,263310,16,6.123423507173624,7.8,19.257558098599752,3.43405582302153,23.2501811631813,72.6483618220342,23.88772072966847,4.04568004608154,2.37762415493316,0.5363885494441947,0.1412925935119019,1.93,29.638114690346885,68.26025083545096,8.311595070001196,25851.726241821387,35.82146703362451,104.763648986816,41.49448266,45.38365101942094,74.37073170731708,3227100,25.1097616110563,10.160277103361,12.25589609205879,83.633,25.5,66.19839655378725,5.965
824f03dd-1e42-11e4-b4cd-db5882bf8def,1960-12-12,0,NZL,Nash,1957-12-12,1960-12-12,1957,1960,3.0006844626967832,0,0,0,0,0,0,0,0,0,0,0,0,New Zealand,3,14.71343,104,1,0.453,0.5205,2,2,2,2,98,3,2,2,2,2,7,2,2,1,6.6304128260302,1,1,2.37,1,1,1,5,83,10,2.8486655,682357429.334024,18844.9829686411,75955.4473232045,0.3893,0.884,25.9,0.009,0.723,0.747,0.836,100,71.01096812523794,20.720531678918796,17.262481822588462,241930,26.5,9.118305739443487,8.79,19.257558098599752,3.43405582302153,23.2501811631813,72.6483618220342,40.52218500967774,5.50121021270752,2.69073315965761,2.030641506788335,1.6866264502348185,4.24,29.638114690346885,79.27944331078322,2.15159942379354,17776.551068472032,25.220032578308192,102.011859893799,41.49448266,45.38365101942094,71.23658536585367,2371800,32.778918431086304,8.7453158905068,70.98192366238393,75.998,25.5,67.46431546018546,5.965
824f34ae-1e42-11e4-b4cd-db5882bf8def,1975-12-12,0,NZL,Rowling,1974-09-06,1975-12-12,1974,1975,1.264887063655031,0,0,0,0,0,0,0,0,0,0,0,0,New Zealand,3,14.71343,119,1,0.239,0.41,2,2,2,2,98,3,2,2,2,2,7,2,2,1,8.47678410848006,1,1,2.55,1,1,1,5,98,10,3.2114954,157393798.8,49672354.3594771,50584316.4109071,0.3427,0.884,27.6,0.009,0.796,0.78,0.856,100,63.61297526090727,30.05259135043043,1.4564581671793704,263310,18.3,5.717297525218124,8.1,19.257558098599752,3.43405582302153,23.2501811631813,72.6483618220342,46.28613293463854,5.16753005981445,2.08476174151526,1.07425112321268,0.1681700202973305,2.37,29.638114690346885,65.00361579427612,9.922725676150334,23463.026057046853,34.36073059360731,106.526321411133,41.49448266,45.38365101942094,72.21951219512196,3083100,30.0554236764674,8.82472472304315,11.70901219095363,82.774,25.5,53.134878819810325,5.965
824f6583-1e42-11e4-b4cd-db5882bf8def,1999-12-10,0,NZL,Shipley,1997-12-08,1999-12-10,1997,1999,2.004106776180698,0,0,0,0,3,2,1,17,0,0,0,0,New Zealand,1,5.062245,143,0.58,0.319,0.504,2,2,2,2,98,3,2,2,2,2,8,2,2,2,8.50199848503519,1,1,3.86,3,1,1,5,122,10,3.2698529,257530822.8,636289188.155835,338970333.415078,0.4028,0.885,36.6,0.009,0.937,0.831,0.884,100,52.69741743109586,13.134943119639662,1.530875773802742,263310,14.87,8.342051054731298,7.33,69.524288018616,9.42110038640239,23.098772853947,67.4801267596506,16.153758435149108,6.6362099647522,1.61934201810554,1.6021577454176934,1.8273063843414676,1.97,37.22844935627207,70.81706548813462,6.27577740684807,30164.085203497267,24.057441114908727,98.6937408447266,41.49448266,45.31154340857719,77.89024390243904,3835100,22.8890175501797,11.621983968409,14.56496145228058,85.941,25.5,61.4012311333669,7.023
8248878d-1e42-11e4-b4cd-db5882bf8def,1990-08-06,0,PAK,Bhutto Benazir,1988-12-02,1990-08-06,1988,1990,1.675564681724846,0,0,0,0,0,0,0,0,0,0,0,0,Pakistan,3,62.604816,3,0.234,0.319,0.368,2,1,1,1,3,3,1,2,1,1,2,0,0,0,0.770460530020833,4,4,3.44,1,1,0,8,2,8,1.3580371,2006266968,1653212142.14113,824991411.720461,0.4304,0.394,12.3,0.824,0.406,0.2,0.373,64.4,89.36013232461204,2.77015962796986,38.59225819842258,770880,43.147,0.5675053359395897,10.731,44.9260743768747,54.4443254272337,17.994375700714,27.5612988720523,20.331510090385148,2.51680994033813,6.52232023523122,0.6129976619139379,0.00486943840835,6.364,6.468957555002077,52.68279885080916,23.0670733915693,956.993844746646,22.344244885465503,52.80419921875,0,24.80129212875532,60.066,115414069,43.7364804990262,3.45409317708878,149.7172958177667,30.576,485,35.03457590049805,7.992
82551e7c-1e42-11e4-b4cd-db5882bf8def,2013-06-05,0,PAK,Zardari,2008-09-09,2013-06-05,2008,2013,4.736481861738535,0,0,0,0,0,0,0,0,0,0,0,0,Pakistan,5,58.413635,6,0.234,0.371,0.4645,2,1,1,1,1,3,1,1,1,0,0,0,0,0,0.745471039493412,5,4,5.094375,1,1,0,8,5,7,1.7829876,14629000000,5701078088.74814,3256844287.92738,0.4219,0.51,16.081416,0.895,0.619,0.29,0.474,89.3,73.91779480525922,4.000540330142651,39.52625570776256,770880,31.181,0.762642248572134,7.333,31.0061877858488,42.2365631925493,22.9218719828671,34.8415664146405,23.4385850825137,2.23698997497559,3.47561387186447,0.5153538493322452,0.0819617524819474,4.106,5.185050850975508,59.28014239826109,23.707594593490796,1346.28928139308,20.89102950846449,70.2436408942136,9,21.56742143375068,65.15,205337562,38.6608103879211,3.84076051316904,266.3677381693649,35.613,48676,30.890275019039308,2.954
81fa8348-1e42-11e4-b4cd-db5882bf8def,2001-07-28,0,PER,Valentin Paniagua,2000-11-23,2001-07-28,2000,2001,0.676249144421629,0,0,0,0,0,0,0,0,0,0,0,0,Peru,2,62.284651,1,0.23,0.798,0.8045,2,2,1,1,1,1,2,2,1,1,3,0,2,0,2.00291229743694,3,1,6.6,2,25,0,2,0,9,2.6408205,753211439.471146,169898334.397862,1110402479.92928,0.6319,0.683,18.9,0.484,0.764,0.57,0.728,72.1,63.74430635823435,11.72853402551,3.555625,1280000,22.908,0.9968162395068588,5.72,85.5231494850322,38.6933691325533,15.852253311551,45.4543775558958,20.19108504898066,3.03712010383606,1.75202012964839,2.199224501580588,0.1429939899302569,2.744,58.72892734375,67.54891156994341,7.89362669632438,3255.590278355676,29.03515644260849,116.477882385254,7.57876,43.09771638880445,71.041,27014909,34.0200930164172,4.90908011033981,21.10539765625,73.448,6500,35.06440143102117,5.067
824cb9e3-1e42-11e4-b4cd-db5882bf8def,1961-11-14,0,PHL,Garcia,1957-03-17,1961-11-14,1957,1961,4.662559890485968,0,0,0,0,0,0,0,0,0,0,0,0,Philippines (the),8,62.2239345,16,0.01,0.7055,0.593,2,96,1,1,3,3,1,2,2,0.5,2,0.5,1,0,0.851653125166174,3.5,2.5,2.05,1,1,0,7,11,5,1.5168362,3560967494.78873,0,0,0.48550000000000004,0.659,10.3,0.709,0.591,0.292,0.4,89.7,103.57826351325288,0.7646615776185792,16.43197210487494,298260,46.051,1.6442713733119856,10.105,10.640480901986638,42.169205428113,18.150130471261853,39.1081530410151,41.65367801072865,4.165340065956116,1.7029080429656802,0.821081699767386,0.7999210901256657,7.087,46.22607447654834,65.52072458112153,23.64538165723294,1129.0696802795906,35.184783798783506,109.1348304748535,6.238165,41.59729535013997,59.619,29342411,48.3844204213485,2.49442181148645,98.3786327365386,30.555,396.5,103.6966255483689,3.6605
824ceab7-1e42-11e4-b4cd-db5882bf8def,2004-05-10,1,PHL,Gloria Macapagal-Arroyo,2001-01-21,2010-06-30,2001,2010,9.437371663244353,0,0,0,0,0,0,0,0,0,0,0,0,Philippines (the),8,62.762205,19,0.01,0.634,0.639,2,2,1,1,3,1,1,2,2,1,1,0,1,0,1.22169119582175,3,2,3.1,3,1,0,7,17,8,2.5066977,11468000000,1073066321.95894,437630307.769105,0.4922,0.658,22.8,0.793,0.827,0.359,0.495,87.6,68.7812611638108,3.296251468733233,17.17141228158433,298170,27.466,0.905052141889878,5.556,33.7312579301964,35.6431213312372,15.9218382714045,48.4350372460417,46.162087307456,2.46983003616333,1.36062650970663,0.6231447779634542,0.5084103509397776,3.543,23.88383807894825,56.38303464461239,13.984403691720148,2020.129700255528,33.61869620728831,106.663467407227,5.24363,37.784994703615055,70.037,84607501,36.7907687050112,3.96094785969391,283.7559144112419,45.795,428,87.12528482320484,3.554
824e7160-1e42-11e4-b4cd-db5882bf8def,1982-08-02,0,PNG,Chan,1980-03-11,1982-08-02,1980,1982,2.3928815879534566,0,0,0,0,0,0,0,0,0,0,0,0,Papua New Guinea,1,64.093489,8,0.25,0.409,0.5725,96,2,1,1,3,3,2,2,2,2,5,2,2,0,2.11412071720964,3,2,5.08,1,1,1,9,7,4,2.76471925,6099514.008,0,0,0.5025000000000001,0.462,16.8,0.619,0.457,0.424,0.552,14.4,80.86184959335958,2.658765975505424,0.3864328931678664,452860,37.171,0.5289521967913592,8.692,33.0935251798561,36.5873923676215,4.10683117780088,59.9910265961719,41.876690401808624,4.766824960708615,0.8903513431062681,3.6259310674944096,0.0748662674432666,5.587,80.26982842379543,0,32.4262520009147,2012.508727259573,23.23347816144523,60.3477096557617,1.32166,47.21316851842573,58.109,3235264,43.4860869910596,1.2230843020978,7.144071015324824,13.428,70,97.3302080951292,2.62
824e7160-1e42-11e4-b4cd-db5882bf8def,1997-07-22,0,PNG,Chan,1994-08-30,1997-07-22,1994,1997,2.8939082819986313,0,0,0,0,0,0,0,0,0,0,0,0,Papua New Guinea,4,64.549665,23,0.26,0.409,0.5725,96,2,1,1,3,3,1,2,2,2,4,2,2,0,1.21993824033577,4,2,2.51,1,1,0,9,22,4,2.76471925,13949213.98,0,731769446.274547,0.4995,0.445,37.3,0.619,0.463,0.407,0.524,2.15848255157471,75.97510314563134,2.658765975505424,0.4350130283089696,452860,34.737,0.5099548648819187,7.536,43.6923076923077,35.8073556900635,3.51097107992056,60.6816732300159,41.876690401808624,4.766824960708615,1.0753537542736,0.5735264534427511,-0.0053168347593792,4.679,80.18919842777017,0,35.03305271484265,2323.773452377806,29.802531216452905,71.2007827758789,0.100588321,46.75139050637191,61.377,4960439,41.0157044568031,2.15807512198013,10.953581680872675,13.724,806,99.20797502683769,2.87
824ea232-1e42-11e4-b4cd-db5882bf8def,2002-08-05,0,PNG,Morauta,1999-07-14,2002-08-05,1999,2002,3.060917180013689,0,0,0,0,0,0,0,0,0,0,0,0,Papua New Guinea,4,64.093489,28,0.23,0.578,0.5725,96,2,1,1,3,3,1,2,2,2,5,2,2,0,1.61826395853232,3,2,2.51,1,1,0,9,27,4,2.76471925,5622274.3497954,20995241.0611756,662952973.058852,0.4857,0.462,31.6,0.619,0.464,0.406,0.523,13.1,73.1253336482885,2.658765975505424,0.4858013514110321,452860,33.673,0.728660169473692,7.54,32.2703639514731,35.0596328732148,4.10683117780088,60.8335359489843,41.876690401808624,4.766824960708615,0.371637931460894,0.672123736108209,0.0334161673182614,4.419,80.06481053747295,0,37.99064819184076,1864.3021981113584,34.90540946334348,59.2611885070801,1.32166,47.21316851842573,61.698,5892596,39.8718832921857,2.36649517462253,13.011959545996556,13.164,12,118.9191102912788,2.754
824e7162-1e42-11e4-b4cd-db5882bf8def,1992-07-17,0,PNG,Namaliu,1988-07-04,1992-07-17,1988,1992,4.035592060232717,0,0,0,0,0,0,0,0,0,0,0,0,Papua New Guinea,4,64.888929,18,0.28,0.409,0.5725,96,2,1,1,3,3,1,1,2,2,3,2,2,0,1.57500725134915,3,2,2.38,1,1,0,9,17,4,2.76471925,20734443.66,0,592636256.472988,0.5025000000000001,0.412,29.4,0.619,0.452,0.409,0.529,14.4,79.0297716167732,2.658765975505424,0.4239720885041735,452860,35.966,0.5313727746453406,7.918,33.0935251798561,37.1450065044908,3.27795461521974,59.5770388802895,41.876690401808624,4.766824960708615,0.8903513431062681,2.429035753385439,0.0466656014140532,5.033,80.32358190169147,0,24.47312337201042,2223.031378559596,39.74899834241061,69.3865280151367,0,46.44306423961712,60.218,4136644,42.2248134266344,1.9185603013651,9.13448747957426,14.629,70,93.55197726734548,2.651
824e715f-1e42-11e4-b4cd-db5882bf8def,2011-08-02,0,PNG,Somare,2002-08-06,2011-08-02,2002,2011,8.988364134154688,0,0,0,0,0,0,0,0,0,0,0,0,Papua New Guinea,4,62.965365,37,0.24,0.578,0.5725,96,2,1,1,3,3,1,2,2,2,6,2,2,0,1.48968402214379,3,4,2.51,1,5,0,9,36,4,2.76471925,12299746.0866075,16332127.0960185,1282259690.12201,0.463,0.502,39.96,0.667,0.469,0.361,0.464,17.3,67.34624362347294,2.658765975505424,0.662456388287771,452860,30.028,0.5828245888722634,6.951,37.9432624113475,24.7756946003256,7.86381932654987,67.3604860731245,41.876690401808624,4.766824960708615,0.356925097321889,0.2024966589113329,1.747111884248551,3.816,79.82156163052599,0,19.19971137151884,2116.224459660432,31.33622035294089,72.47491455078125,2,47.43187721770428,63.526,7806637,37.621513591576,2.62213421733328,17.238521838978933,13,126,97.3302080951292,2.62
824e7161-1e42-11e4-b4cd-db5882bf8def,1994-08-30,0,PNG,Wingti,1992-07-17,1994-08-30,1992,1994,2.1190965092402463,0,0,0,0,0,0,0,0,0,0,0,0,Papua New Guinea,4,64.652724,20,0.28,0.409,0.5725,96,2,1,1,3,3,2,1,2,2,5,2,1,0,1.43087980264611,4,2,2.38,1,1,0,9,19,4,2.76471925,19904487.61,0,1046408583.03746,0.5025000000000001,0.438,29.4,0.619,0.452,0.407,0.526,14.4,77.7613705018031,2.658765975505424,0.4261802764651327,452860,35.433,0.4965076215930385,7.726,62.4223602484472,36.5873923676215,3.42158103620658,59.9910265961719,41.876690401808624,4.766824960708615,1.01320529871609,1.085149666176765,0.0502121465272541,4.87,80.26982842379543,0,32.36352458275319,2586.800438137284,32.311086197855445,73.7490463256836,0,46.41754441108629,60.756,4451694,41.7243909536899,2.02041088408265,9.830177096674468,14.262,70,93.30266531652894,2.454
821537c3-1e42-11e4-b4cd-db5882bf8def,2000-10-08,1,POL,Kwasniewski,1995-12-23,2005-12-23,1995,2005,10.001368925393566,6,5,3,37,0,0,0,0,7,5,5,43,Poland,21,48.402674,12,0.58,0.875,0.803,2,1,1,1,3,1,2,2,2,2,6,2,1,0,4.42781478869848,2,1,4.59,2,25,1,1,9,9,3.018702,1496000000,752674363.241347,187509735.689737,0.3467,0.794,22.3,0.087,0.902,0.802,0.876,100,45.98584077387937,0.1671105290766603,45.68546149074407,306290,9.9,8.162843472514396,9.6,1.62878734965846,18.6674948397168,31.0604644468938,50.2720407133894,10.740568861088292,4.9839301109314,1.8303365853136095,5.420378301845198,0.0046452090428239,1.37,29.576545104312903,96.21984176705293,3.126724321060064,7344.120760595225,28.793172323219096,100.339080810547,7.28543,45.9583582652053,73.74878048780488,38258629,19.3285235146054,12.1716835654577,124.90982075810508,61.716,859,60.86858352160303,16.314
821537c2-1e42-11e4-b4cd-db5882bf8def,1995-12-23,0,POL,Walesa,1990-12-22,1995-12-23,1990,1995,5.002053388090349,0,0,0,0,0,0,0,0,0,0,0,0,Poland,19,49.735685,7,0.47,0.462,0.78525,2,2,2,2,98,3,2,2,2,2,7,2,1,1,4.52358932841901,2,1,9.8,2,25,1,1,4,9,2.89895,724000000,452968277.156947,56577139.8473061,0.3195,0.747,27,0.087,0.906,0.81,0.886,100,51.22135296550594,0.1178860114379254,46.39394038329688,306290,11.2,9.219212810945086,10,1.42656995665562,22.6134111562378,32.1519129287992,45.2346692874503,0.1190563872831397,4.33025979995728,1.95550705469987,2.5714405601924306,0.02951639888715,1.62,29.287603251820173,95.45551646072144,5.577580710601056,5628.4462389587625,33.481713325218806,98.4022903442383,0.647752333,45.714948939912944,71.89268292682927,38594998,22.7667260103988,11.1050479106187,126.00802507427602,61.493,19731,43.72196139801773,13.695
8212edc2-1e42-11e4-b4cd-db5882bf8def,2001-01-14,1,PRT,Sampaio,1996-03-09,2006-03-09,1996,2006,9.998631074606434,0,0,2,2,0,0,0,0,1,0,1,5,Portugal,4,37.221453,26,0.58,0.857,0.8955,2,1,1,1,98,1,2,2,2,2,7,2,2,1,4.95082752186643,1,1,3.19,2,25,1,5,25,10,2.2415779,342123729.909263,0,0,0.4008,0.797,23.9,0.09,0.916,0.824,0.878,100,48.63146507984477,4.480509941369996,17.79846994535519,91500,10.9,6.124877228203169,10.1,34.0950441864495,13.1709702256628,33.4489759436628,53.3800538306744,83.46832255344539,5.33713006973267,1.44450317171971,5.027614441904489,5.62349017129374,1.45,35.826229508196725,83.38537540083826,2.9607495735831626,19025.695690538792,24.14388424014025,119.482360839844,18.0871,45.55431348888156,76.81463414634149,10362722,16.1899855753364,16.5295113615076,113.25379234972678,55.044,14,65.09195517711217,3.829
8212edc1-1e42-11e4-b4cd-db5882bf8def,1991-01-13,1,PRT,Soares,1986-03-09,1996-03-09,1986,1996,10.001368925393566,0,0,0,0,0,0,0,0,0,0,0,0,Portugal,3,40.302894,16,1,0.594,0.5075,2,1,1,1,98,1,2,2,2,2,7,2,2,1,4.20367901944228,1,1,2.86,2,25,1,5,15,10,1.9661005,4717690918,0,0,0.3445,0.714,21.1,0.107,0.85,0.811,0.866,100,50.796530490230026,3.9075703819389926,25.23497267759563,91500,11.7,4.540675998106471,10.4,33.123654467169,11.9032771644169,33.5941025317278,54.5026203038553,79.9907364575214,4.07133007049561,1.82995478165992,2.7438701907657568,0.5193018067379925,1.56,37.01857923497268,80.59660962361585,2.15159942379354,15243.930042050844,25.220032578308192,122.139060974121,0.10023057,43.24723547463889,74.01463414634146,9960235,19.6920005982126,13.9934744353467,108.85502732240435,48.469,25.5,60.36660021578073,3.919
8220172b-1e42-11e4-b4cd-db5882bf8def,2004-12-21,0,ROU,A. Nastase,2000-12-28,2004-12-21,2000,2004,3.980835044490075,8,5,6,48,0,0,0,0,11,6,9,65,Romania,23,49.67536,14,1,0.846,0.796,2,1,1,1,1,1,2,2,2,1,5,2,0,0,3.28367119630612,2,3,3.9,2,12,1,1,8,9,2.990394,131000000,3517272944.19874,1999946524.36395,0.4057,0.74,25.3,0.714,0.832,0.431,0.59,95.3,44.74191751422067,6.290348950210946,38.76086956521739,230000,10.1,4.83307933693795,12.1,29.2341457370927,32.5720469688133,31.0620287279663,36.3659243032204,26.68237874313676,3.31273007392883,2.00765756131918,8.593685129611837,0.093366127436416,1.33,27.937391304347827,84.48008926101312,12.705511460907612,6005.916376652383,31.8347873600822,105.122337341309,15,45.63190798225664,71.5609756097561,21451748,16.3343574870091,14.5771566640881,93.2684695652174,53.043,6043,60.62647866694076,7.719
8220172a-1e42-11e4-b4cd-db5882bf8def,2000-12-28,0,ROU,Isarescu,1999-12-22,2000-12-28,1999,2000,1.0184804928131417,11,6,9,65,0,0,0,0,4,7,9,39,Romania,20,51.326305,10,1,0.696,0.707,2,1,1,1,3,1,2,2,2,1,5,2,1,0,2.4481642576549,2,2,5.23,2,12,1,1,4,8,2.9374661,96000000,2215853862.66234,1804745312.11332,0.3622,0.721,20.6,0.784,0.828,0.433,0.614,94.4,46.99522649692756,6.235893780948552,40.83844847851639,229710,10.4,4.284557512461251,11.4,28.4553471714099,45.184080828824,25.8025892704458,29.0133392555717,21.81482697352021,2.86862993240356,2.49891418426016,2.783613171746848,-0.029527237115926,1.31,27.713203604544866,84.81660271599632,10.853918051861497,4567.239676944579,30.263462140068825,104.286956787109,3.61372,47.02991614272872,71.16341463414635,22442971,18.6141080676253,13.3564735184525,97.70132340777502,53.004,7348,48.5213253850786,6.969
823c5251-1e42-11e4-b4cd-db5882bf8def,1966-07-25,0,SDN,Maghoub,1965-06-14,1966-07-25,1965,1966,1.111567419575633,0,0,0,0,0,0,0,0,0,0,0,0,Sudan,2,50.273019500000004,2,0.01,0.452,0.5575,2,2,1,1,2,3,2,2,2,2,6,2,1,1,1.96498360814691,3,2,3.47732954999878,1,1,0,4,1,6,1.9292974,80954171.1337339,0,0,0.5156000000000001,0.493,4.6,0.275,0.2,0.105,0.205,28.3,99.08618601592453,0.6898849204712305,4.743265993265993,2376000,48.747,0.3061783331867559,19.239,24.66065451840835,40.3616962032733,17.57114795181165,36.6165913060631,43.314645238693906,3.8420401811599696,3.5251509054326,1.5084268171202688,0.14595174066455335,6.902,21.596218330436038,56.65302916965624,35.13252079705939,770.958740234375,15.380150899593731,101.223518371582,1.08394,44.0030499497677,44.626,10014505,47.0540757104782,2.71641969740792,4.214859006734007,13.959,115000,28.264654672083577,7.112
822b276c-1e42-11e4-b4cd-db5882bf8def,2007-02-25,1,SEN,Abdoulaye Wade,2000-04-02,2012-04-02,2000,2012,12,0,0,0,0,0,0,0,0,0,0,0,0,Senegal,5,49.460647,8,0.01,0.452,0.3795,2,2,1,1,98,1,1,1,2,1,5,1,0,1,1.27518815642066,3,2,2.04,3,9,0,4,7,7,1.4097245,1193376015.83581,3570932538.18085,26233571.8553808,0.4706,0.442,12.6,0.379,0.805,0.528,0.682,48.1,86.84680038222913,0.4132601224215217,14.802887861631952,192530,38.164,0.537787136813812,8.178,8.32078313253012,39.4260710852709,17.5216553357117,43.0522735790174,53.28083683569007,3.8420401811599696,1.3795917338401,2.5114566749729104,0.560009153954547,5.11,44.58349348153535,53.61726289988478,12.245910572880565,1144.0678228858703,23.635286563173885,85.0945129394531,6.89,35.15017965192017,62.543,11563869,43.2173392832451,3.26287421623334,60.0626863345972,42.535,15886,59.27130435497944,2.796
822b276c-1e42-11e4-b4cd-db5882bf8def,2012-03-25,0,SEN,Abdoulaye Wade,2000-04-02,2012-04-02,2000,2012,12,0,0,0,0,0,0,0,0,0,0,0,0,Senegal,5,48.352637,13,0.01,0.802,0.811,2,2,1,1,98,1,1,2,1,0,5,1,1,1,1.43014587439139,3,2,3.133926,3,9,0,4,12,7,1.4885366,1576225069.3752,4506056.82396831,0,0.4777,0.491,7.375626,0.351,0.826,0.541,0.694,56.5,86.85799234708576,0.5200608058300453,17.140185945047527,192530,37.207,0.5564761888999052,6.78,9.82608695652174,36.0371221532026,18.58882082959,45.3740570172074,44.90764217033632,4.77698993682861,1.11347959476351,1.563680195650397,0.3170279944172645,5.005,43.5680673141848,45.77369170196944,14.09769235237041,1160.9175387030764,23.111797525312504,86.3720932006836,10.8,37.607506329404586,65.457,13231833,43.2636997459082,3.21972397928541,68.72608424661092,44.603,18717,61.97530400403751,3.887
822af699-1e42-11e4-b4cd-db5882bf8def,2000-02-27,0,SEN,Diouf,1981-01-01,2000-04-01,1981,2000,19.247091033538673,0,0,0,0,0,0,0,0,0,0,0,0,Senegal,5,50.685944,1,0.01,0.452,0.3795,2,2,1,1,98,1,1,2,1,1,4,1,1,1,1.44224798459353,4,3,2.87985172219453,2,25,0,4,0,8,1.3124162,234066647.202215,10183849651.106,39167.4241165086,0.5175000000000001,0.388,7.2,0.394,0.745,0.508,0.677,37.7,90.16924248487254,0.007173086579155,17.254453851347844,192530,39.169,0.4111378816393208,11.181,3.30423940149626,49.2478945916563,12.9436541033731,37.8084513049707,50.27849925683486,2.46335005760193,1.04836027705155,1.3577445242337454,0.3192985018703662,5.498,45.98327533371423,50.30181178821712,16.43924520347143,1076.8923045013116,24.008194704260735,69.85498046875,0.403967,33.916211719792486,56.943,9704287,44.1281643941572,3.2870938012805,50.404025346699214,40.32,11077,48.680089723263045,2.648
824f6587-1e42-11e4-b4cd-db5882bf8def,1989-03-28,0,SLB,Alebua,1986-12-01,1989-03-28,1986,1989,2.321697467488022,0,0,0,0,0,0,0,0,0,0,0,0,Solomon Islands,4,64.093489,12,0.25,0.481,0.5725,2,2,1,1,3,3,1,2,2,2,5,2,2,0,2.20578727043044,1,1,2.60730357878489,1,1,0,9,11,7,2.76471925,13124480.03330375,0,0,0.3623,0.462,10.7,0.36,0.352,0.413,0.526,14.4,94.97560945373854,2.658765975505424,0.3929974991068239,27990,38.396,0.4905264496439471,6.647,33.0935251798561,36.5873923676215,4.10683117780088,59.9910265961719,41.876690401808624,4.766824960708615,0.8903513431062681,6.709358574189385,0,5.775,80.26982842379543,0,32.39488829183395,1861.660680432072,30.5693757846969,72.47491455078125,1.32166,47.21316851842573,65.186,314560,45.5597430692762,3.15170897715694,11.23829939264023,13.486,70,193.46155181943675,2.62
825612aa-1e42-11e4-b4cd-db5882bf8def,2014-12-09,0,SLB,Darcy Lilo,2011-11-16,2014-12-09,2011,2014,3.0636550308008212,0,0,0,0,0,0,0,0,0,0,0,0,Solomon Islands,4,47.030802,9,0.25,0.745,0.5725,2,2,1,1,3,3,2,2,2,2,8,2,2,2,2.30183273139633,3,3,2.17,1,1,0,9,10,8,2.76471925,16335086.9792382,0,0,0.4771,0.562,28.012076,0.611,0.447,0.429,0.557,50.5,78.87246344698727,2.658765975505424,0.8217220435869954,27990,33.477,0.6341075538815651,5.407,2.32755872037411,41.495369400893,9.64657484277579,48.8580557563312,41.876690401808624,4.766824960708615,0.8903513431062681,1.5740101688255532,0.0503967988658445,4.418,90.29481957842088,0,34.75833223353603,2153.335512125029,16.86040019085713,111.330538634528,9,48.42750845849219,69.234,597375,40.6496416408105,3.44465081008511,21.342443729903536,21.896,70,93.45400647696007,0.728
824f6586-1e42-11e4-b4cd-db5882bf8def,1984-11-19,0,SLB,Mamaloni,1981-08-31,1984-11-19,1981,1984,3.2197125256673513,0,0,0,0,0,0,0,0,0,0,0,0,Solomon Islands,4,64.093489,7,0.25,0.481,0.5725,2,2,1,1,3,3,1,2,2,2,5,2,2,0,2.70559095822179,3,2,4.19,1,1,0,9,6,7,2.76471925,13124480.03330375,0,0,0.3572,0.462,16.5,0.36,0.352,0.414,0.528,14.4,100.97896537238194,2.658765975505424,0.4644515898535191,27990,39.802,0.4699286708745003,7.299,33.0935251798561,36.5873923676215,4.10683117780088,59.9910265961719,41.876690401808624,4.766824960708615,0.8903513431062681,1.08099197673157,0,6.311,80.26982842379543,0,32.39488829183395,1975.4273175257847,30.5693757846969,81.4279479980469,1.32166,47.21316851842573,63.998,267913,47.0474501936266,3.1960061587272,9.571739907109682,12.041,70,150.90649636792045,2.62
